dep_code,code_postal,dep_nom,nom_standard
08,8110,Ardennes,Linay
08,8400,Ardennes,Liry
08,8150,Ardennes,Logny-Bogny
08,8400,Ardennes,Longwé
08,8150,Ardennes,Lonny
08,8300,Ardennes,Lucquy
08,8440,Ardennes,Lumes
08,8310,Ardennes,Machault
08,8450,Ardennes,Maisoncelle-et-Villers
08,8370,Ardennes,Malandry
08,8400,Ardennes,Manre
08,8460,Ardennes,Maranwez
08,8260,Ardennes,Marby
08,8250,Ardennes,Marcq
08,8370,Ardennes,Margny
08,8370,Ardennes,Margut
08,8290,Ardennes,Marlemont
08,8390,Ardennes,Marquigny
08,8400,Ardennes,Mars-sous-Bourcq
08,8400,Ardennes,Marvaux-Vieux
08,8110,Ardennes,Matton-et-Clémency
08,8260,Ardennes,Maubert-Fontaine
08,8430,Ardennes,Mazerny
08,8500,Ardennes,Les Mazures
08,8310,Ardennes,Ménil-Annelles
08,8310,Ardennes,Ménil-Lépinois
08,8270,Ardennes,Mesmont
08,8110,Ardennes,Messincourt
08,8110,Ardennes,Mogues
08,8370,Ardennes,Moiry
08,8430,Ardennes,Mondigny
08,8250,Ardennes,Montcheutin
08,8090,Ardennes,Montcornet
08,8090,Ardennes,Montcy-Notre-Dame
08,8390,Ardennes,Le Mont-Dieu
08,8390,Ardennes,Montgon
08,8800,Ardennes,Monthermé
08,8400,Ardennes,Monthois
08,8170,Ardennes,Montigny-sur-Meuse
08,8430,Ardennes,Montigny-sur-Vence
08,8130,Ardennes,Mont-Laurent
08,8220,Ardennes,Montmeillant
08,8400,Ardennes,Mont-Saint-Martin
08,8310,Ardennes,Mont-Saint-Remy
08,8250,Ardennes,Mouron
08,8210,Ardennes,Mouzon
08,8150,Ardennes,Murtin-et-Bogny
08,8300,Ardennes,Nanteuil-sur-Aisne
08,8300,Ardennes,Neuflize
08,8460,Ardennes,Neufmaison
08,8700,Ardennes,Neufmanil
08,8450,Ardennes,La Neuville-à-Maire
08,8380,Ardennes,La Neuville-aux-Joûtes
08,8380,Ardennes,Neuville-lez-Beaulieu
08,8310,Ardennes,La Neuville-en-Tourne-à-Fuy
08,8130,Ardennes,Neuville-Day
08,8090,Ardennes,Neuville-lès-This
08,8270,Ardennes,La Neuville-lès-Wasigny
08,8430,Ardennes,Neuvizy
08,8400,Ardennes,Noirval
08,8240,Ardennes,Nouart
08,8160,Ardennes,Nouvion-sur-Meuse
08,8700,Ardennes,Nouzonville
08,8270,Ardennes,Novion-Porcien
08,8300,Ardennes,Novy-Chevrières
08,8350,Ardennes,Noyers-Pont-Maugis
08,8240,Ardennes,Oches
08,8250,Ardennes,Olizy-Primat
08,8450,Ardennes,Omicourt
08,8430,Ardennes,Omont
08,8110,Ardennes,Osnes
08,8310,Ardennes,Pauvres
08,8300,Ardennes,Perthes
08,8190,Ardennes,Poilcourt-Sydney
08,8430,Ardennes,Poix-Terron
08,8140,Ardennes,Pouru-aux-Bois
08,8140,Ardennes,Pouru-Saint-Remy
08,8290,Ardennes,Prez
08,8000,Ardennes,Prix-lès-Mézières
08,8370,Ardennes,Puilly-et-Charbeaux
08,8270,Ardennes,Puiseux
08,8110,Ardennes,Pure
08,8400,Ardennes,Quatre-Champs
08,8400,Ardennes,Quilly
08,8430,Ardennes,Raillicourt
08,8600,Ardennes,Rancennes
08,8450,Ardennes,Raucourt-et-Flaba
08,8230,Ardennes,Regniowez
08,8220,Ardennes,Remaucourt
08,8450,Ardennes,Remilly-Aillicourt
08,8150,Ardennes,Remilly-les-Pothées
08,8220,Ardennes,Renneville
08,8150,Ardennes,Renwez
08,8300,Ardennes,Rethel
08,8500,Ardennes,Revin
08,8130,Ardennes,Rilly-sur-Aisne
08,8150,Ardennes,Rimogne
08,8220,Ardennes,Rocquigny
08,8230,Ardennes,Rocroi
08,8190,Ardennes,Roizy
08,8220,Ardennes,La Romagne
08,8150,Ardennes,Rouvroy-sur-Audry
08,8220,Ardennes,Rubigny
08,8290,Ardennes,Rumigny
08,8130,Ardennes,La Sabotterie
08,8110,Ardennes,Sachy
08,8110,Ardennes,Sailly
08,8350,Ardennes,Saint-Aignan
08,8310,Ardennes,Saint-Clément-à-Arnes
08,8310,Ardennes,Saint-Étienne-à-Arnes
08,8360,Ardennes,Saint-Fergeux
08,8190,Ardennes,Saint-Germainmont
08,8220,Ardennes,Saint-Jean-aux-Bois
08,8250,Ardennes,Saint-Juvin
08,8130,Ardennes,Saint-Lambert-et-Mont-de-Jeux
08,8090,Ardennes,Saint-Laurent
08,8300,Ardennes,Saint-Loup-en-Champagne
08,8130,Ardennes,Saint-Loup-Terrier
08,8160,Ardennes,Saint-Marceau
08,8460,Ardennes,Saint-Marcel
08,8400,Ardennes,Sainte-Marie
08,8200,Ardennes,Saint-Menges
08,8400,Ardennes,Saint-Morel
08,8310,Ardennes,Saint-Pierre-à-Arnes
08,8240,Ardennes,Saint-Pierremont
08,8430,Ardennes,Saint-Pierre-sur-Vence
08,8220,Ardennes,Saint-Quentin-le-Petit
08,8300,Ardennes,Saint-Remy-le-Petit
08,8130,Ardennes,Sainte-Vaubourg
08,8370,Ardennes,Sapogne-sur-Marche
08,8160,Ardennes,Sapogne-et-Feuchères
08,8130,Ardennes,Saulces-Champenoises
08,8270,Ardennes,Saulces-Monclin
08,8300,Ardennes,Sault-lès-Rethel
08,8190,Ardennes,Sault-Saint-Remy
08,8390,Ardennes,Sauville
08,8400,Ardennes,Savigny-sur-Aisne
08,8250,Ardennes,Séchault
08,8150,Ardennes,Sécheval
08,8200,Ardennes,Sedan
08,8400,Ardennes,Semide
08,8130,Ardennes,Semuy
08,8250,Ardennes,Senuc
08,8220,Ardennes,Seraincourt
08,8270,Ardennes,Sery
08,8300,Ardennes,Seuil
08,8230,Ardennes,Sévigny-la-Forêt
08,8220,Ardennes,Sévigny-Waleppe
08,8460,Ardennes,Signy-l'Abbaye
08,8380,Ardennes,Signy-le-Petit
08,8370,Ardennes,Signy-Montlibert
08,8430,Ardennes,Singly
08,8240,Ardennes,Sommauthe
08,8250,Ardennes,Sommerance
08,8300,Ardennes,Son
08,8300,Ardennes,Sorbon
08,8270,Ardennes,Sorcy-Bauthémont
08,8150,Ardennes,Sormonne
08,8390,Ardennes,Stonne
08,8400,Ardennes,Sugny
08,8090,Ardennes,Sury
08,8130,Ardennes,Suzanne
08,8390,Ardennes,Sy
08,8300,Ardennes,Tagnon
08,8230,Ardennes,Taillette
08,8240,Ardennes,Tailly
08,8360,Ardennes,Taizy
08,8390,Ardennes,Tannay
08,8380,Ardennes,Tarzy
08,8110,Ardennes,Tétaigne
08,8350,Ardennes,Thelonne
08,8240,Ardennes,Thénorgues
08,8800,Ardennes,Thilay
08,8460,Ardennes,Thin-le-Moutier
08,8090,Ardennes,This
08,8190,Ardennes,Le Thour
08,8300,Ardennes,Thugny-Trugny
08,8400,Ardennes,Toges
08,8430,Ardennes,Touligny
08,8400,Ardennes,Tourcelles-Chaumont
08,8800,Ardennes,Tournavaux
08,8090,Ardennes,Tournes
08,8130,Ardennes,Tourteron
08,8110,Ardennes,Tremblois-lès-Carignan
08,8150,Ardennes,Tremblois-lès-Rocroi
08,8400,Ardennes,Vandy
08,8130,Ardennes,Vaux-Champagne
08,8240,Ardennes,Vaux-en-Dieulet
08,8250,Ardennes,Vaux-lès-Mouron
08,8220,Ardennes,Vaux-lès-Rubigny
08,8210,Ardennes,Vaux-lès-Mouzon
08,8270,Ardennes,Vaux-Montreuil
08,8150,Ardennes,Vaux-Villaine
08,8160,Ardennes,Vendresse
08,8240,Ardennes,Verpel
08,8390,Ardennes,Verrières
08,8270,Ardennes,Viel-Saint-Remy
08,8190,Ardennes,Vieux-lès-Asfeld
08,8190,Ardennes,Villers-devant-le-Thour
08,8210,Ardennes,Villers-devant-Mouzon
08,8430,Ardennes,Villers-le-Tilleul
08,8430,Ardennes,Villers-le-Tourneur
08,8000,Ardennes,Villers-Semeuse
08,8350,Ardennes,Villers-sur-Bar
08,8430,Ardennes,Villers-sur-le-Mont
08,8440,Ardennes,Ville-sur-Lumes
08,8310,Ardennes,Ville-sur-Retourne
08,8370,Ardennes,Villy
08,8320,Ardennes,Vireux-Molhain
08,8320,Ardennes,Vireux-Wallerand
08,8440,Ardennes,Vivier-au-Court
08,8400,Ardennes,Voncq
08,8400,Ardennes,Vouziers
08,8350,Ardennes,Vrigne aux Bois
08,8350,Ardennes,Vrigne-Meuse
08,8200,Ardennes,Wadelincourt
08,8270,Ardennes,Wagnon
08,8000,Ardennes,Warcq
08,8090,Ardennes,Warnécourt
08,8270,Ardennes,Wasigny
08,8270,Ardennes,Wignicourt
08,8110,Ardennes,Williers
08,8210,Ardennes,Yoncq
08,8430,Ardennes,Yvernaumont
09,9240,Ariège,Aigues-Juntes
09,9600,Ariège,Aigues-Vives
09,9300,Ariège,L'Aiguillon
09,9310,Ariège,Albiès
09,9320,Ariège,Aleu
09,9400,Ariège,Alliat
09,9240,Ariège,Allières
09,9200,Ariège,Alos
09,9240,Ariège,Alzen
09,9800,Ariège,Antras
09,9250,Ariège,Appy
09,9000,Ariège,Arabaux
09,9800,Ariège,Argein
09,9400,Ariège,Arignac
09,9400,Ariège,Arnave
09,9800,Ariège,Arrien-en-Bethmale
09,9800,Ariège,Arrout
09,9130,Ariège,Artigat
09,9460,Ariège,Artigues
09,9120,Ariège,Artix
09,9100,Ariège,Arvigna
09,9110,Ariège,Ascou
09,9310,Ariège,Aston
09,9800,Ariège,Aucazein
09,9800,Ariège,Audressein
09,9800,Ariège,Augirein
09,9140,Ariège,Aulus-les-Bains
09,9220,Ariège,Auzat
09,9250,Ariège,Axiat
09,9110,Ariège,Ax-les-Thermes
09,9230,Ariège,Bagert
09,9800,Ariège,Balacet
09,9800,Ariège,Balaguères
09,9230,Ariège,Barjac
09,9350,Ariège,La Bastide-de-Besplas
09,9500,Ariège,La Bastide-de-Bousignac
09,9700,Ariège,La Bastide-de-Lordat
09,9160,Ariège,La Bastide-du-Salat
09,9240,Ariège,La Bastide-de-Sérou
09,9600,Ariège,La Bastide-sur-l'Hers
09,9000,Ariège,Baulou
09,9400,Ariège,Bédeilhac-et-Aynat
09,9230,Ariège,Bédeille
09,9300,Ariège,Bélesta
09,9600,Ariège,Belloc
09,9000,Ariège,Bénac
09,9100,Ariège,Benagues
09,9300,Ariège,Bénaix
09,9500,Ariège,Besset
09,9250,Ariège,Bestiac
09,9160,Ariège,Betchat
09,9800,Ariège,Bethmale
09,9100,Ariège,Bézac
09,9320,Ariège,Biert
09,9400,Ariège,Bompas
09,9800,Ariège,Bonac-Irazein
09,9100,Ariège,Bonnac
09,9350,Ariège,Les Bordes-sur-Arize
09,9800,Ariège,Bordes-Uchentein
09,9000,Ariège,Le Bosc
09,9310,Ariège,Bouan
09,9320,Ariège,Boussenac
09,9000,Ariège,Brassac
09,9700,Ariège,Brie
09,9000,Ariège,Burret
09,9800,Ariège,Buzan
09,9310,Ariège,Les Cabannes
09,9240,Ariège,Cadarcet
09,9120,Ariège,Calzan
09,9290,Ariège,Camarade
09,9500,Ariège,Camon
09,9350,Ariège,Campagne-sur-Arize
09,9700,Ariège,Canté
09,9400,Ariège,Capoulet-et-Junac
09,9460,Ariège,Carcanières
09,9130,Ariège,Carla-Bayle
09,9300,Ariège,Carla-de-Roquefort
09,9100,Ariège,Le Carlaret
09,9420,Ariège,Castelnau-Durban
09,9130,Ariège,Castéras
09,9350,Ariège,Castex
09,9800,Ariège,Castillon-en-Couserans
09,9160,Ariège,Caumont
09,9250,Ariège,Caussou
09,9250,Ariège,Caychax
09,9500,Ariège,Cazals-des-Baylès
09,9120,Ariège,Cazaux
09,9160,Ariège,Cazavet
09,9400,Ariège,Cazenave-Serres-et-Allens
09,9000,Ariège,Celles
09,9230,Ariège,Cérizols
09,9800,Ariège,Cescau
09,9310,Ariège,Château-Verdun
09,9420,Ariège,Clermont
09,9230,Ariège,Contrazy
09,9000,Ariège,Cos
09,9140,Ariège,Couflens
09,9120,Ariège,Coussa
09,9500,Ariège,Coutens
09,9120,Ariège,Crampagna
09,9120,Ariège,Dalou
09,9350,Ariège,Daumazan-sur-Arize
09,9300,Ariège,Dreuilhe
09,9600,Ariège,Dun
09,9240,Ariège,Durban-sur-Arize
09,9130,Ariège,Durfort
09,9200,Ariège,Encourtiech
09,9800,Ariège,Engomer
09,9140,Ariège,Ercé
09,9200,Ariège,Erp
09,9600,Ariège,Esclagne
09,9100,Ariège,Escosse
09,9700,Ariège,Esplas
09,9420,Ariège,Esplas-de-Sérou
09,9200,Ariège,Eycheil
09,9230,Ariège,Fabas
09,9000,Ariège,Ferrières-sur-Ariège
09,9000,Ariège,Foix
09,9350,Ariège,Fornex
09,9130,Ariège,Le Fossat
09,9300,Ariège,Fougax-et-Barrineuf
09,9300,Ariège,Freychenet
09,9290,Ariège,Gabre
09,9190,Ariège,Gajan
09,9800,Ariège,Galey
09,9000,Ariège,Ganac
09,9250,Ariège,Garanou
09,9700,Ariège,Gaudiès
09,9400,Ariège,Génat
09,9220,Ariège,Gestiès
09,9400,Ariège,Gourbit
09,9120,Ariège,Gudas
09,9000,Ariège,L'Herm
09,9390,Ariège,L'Hospitalet-près-l'Andorre
09,9110,Ariège,Ignaux
09,9800,Ariège,Illartein
09,9300,Ariège,Ilhat
09,9220,Ariège,Illier-et-Laramade
09,9100,Ariège,Les Issards
09,9700,Ariège,Justiniac
09,9700,Ariège,Labatut
09,9160,Ariège,Lacave
09,9200,Ariège,Lacourt
09,9500,Ariège,Lagarde
09,9130,Ariège,Lanoux
09,9400,Ariège,Lapège
09,9500,Ariège,Lapenne
09,9240,Ariège,Larbont
09,9310,Ariège,Larcat
09,9310,Ariège,Larnat
09,9600,Ariège,Laroque-d'Olmes
09,9230,Ariège,Lasserre
09,9310,Ariège,Lassur
09,9300,Ariège,Lavelanet
09,9600,Ariège,Léran
09,9220,Ariège,Lercoul
09,9100,Ariège,Lescousse
09,9420,Ariège,Lescure
09,9300,Ariège,Lesparrou
09,9300,Ariège,Leychert
09,9210,Ariège,Lézat-sur-Lèze
09,9300,Ariège,Lieurac
09,9600,Ariège,Limbrassac
09,9700,Ariège,Lissac
09,9250,Ariège,Lordat
09,9350,Ariège,Loubaut
09,9120,Ariège,Loubens
09,9000,Ariège,Loubières
09,9100,Ariège,Ludiès
09,9250,Ariège,Luzenac
09,9100,Ariège,Madière
09,9500,Ariège,Malegoude
09,9120,Ariège,Malléon
09,9500,Ariège,Manses
09,9290,Ariège,Le Mas-d'Azil
09,9320,Ariège,Massat
09,9160,Ariège,Mauvezin-de-Prat
09,9230,Ariège,Mauvezin-de-Sainte-Croix
09,9270,Ariège,Mazères
09,9350,Ariège,Méras
09,9160,Ariège,Mercenac
09,9400,Ariège,Mercus-Garrabet
09,9110,Ariège,Mérens-les-Vals
09,9230,Ariège,Mérigon
09,9400,Ariège,Miglos
09,9460,Ariège,Mijanès
09,9500,Ariège,Mirepoix
09,9130,Ariège,Monesple
09,9240,Ariège,Montagagne
09,9110,Ariège,Montaillou
09,9230,Ariège,Montardit
09,9700,Ariège,Montaut
09,9600,Ariège,Montbel
09,9200,Ariège,Montégut-en-Couserans
09,9120,Ariège,Montégut-Plantaurel
09,9240,Ariège,Montels
09,9200,Ariège,Montesquieu-Avantès
09,9350,Ariège,Montfa
09,9300,Ariège,Montferrier
09,9330,Ariège,Montgailhard
09,9160,Ariège,Montgauch
09,9200,Ariège,Montjoie-en-Couserans
09,9000,Ariège,Montoulieu
09,9300,Ariège,Montségur
09,9240,Ariège,Montseron
09,9500,Ariège,Moulin-Neuf
09,9200,Ariège,Moulis
09,9300,Ariège,Nalzen
09,9240,Ariège,Nescus
09,9400,Ariège,Niaux
09,9110,Ariège,Orgeix
09,9800,Ariège,Orgibet
09,9110,Ariège,Orlu
09,9400,Ariège,Ornolac-Ussat-les-Bains
09,9220,Ariège,Orus
09,9140,Ariège,Oust
09,9130,Ariège,Pailhès
09,9100,Ariège,Pamiers
09,9310,Ariège,Pech
09,9300,Ariège,Péreille
09,9110,Ariège,Perles-et-Castelet
09,9600,Ariège,Le Peyrat
09,9460,Ariège,Le Pla
09,9320,Ariège,Le Port
09,9110,Ariège,Prades
09,9600,Ariège,Pradettes
09,9000,Ariège,Pradières
09,9160,Ariège,Prat-Bonrepaux
09,9000,Ariège,Prayols
09,9460,Ariège,Le Puch
09,9100,Ariège,Les Pujols
09,9460,Ariège,Quérigut
09,9400,Ariège,Quié
09,9400,Ariège,Rabat-les-Trois-Seigneurs
09,9300,Ariège,Raissac
09,9600,Ariège,Régat
09,9500,Ariège,Rieucros
09,9120,Ariège,Rieux-de-Pelleport
09,9420,Ariège,Rimont
09,9200,Ariège,Rivèrenert
09,9300,Ariège,Roquefixade
09,9300,Ariège,Roquefort-les-Cascades
09,9500,Ariège,Roumengoux
09,9460,Ariège,Rouze
09,9350,Ariège,Sabarat
09,9100,Ariège,Saint-Amadou
09,9120,Ariège,Saint-Bauzeil
09,9230,Ariège,Sainte-Croix-Volvestre
09,9120,Ariège,Saint-Félix-de-Rieutord
09,9500,Ariège,Saint-Félix-de-Tournegat
09,9500,Ariège,Sainte-Foi
09,9200,Ariège,Saint-Girons
09,9300,Ariège,Saint-Jean-d'Aigues-Vives
09,9800,Ariège,Saint-Jean-du-Castillonnais
09,9000,Ariège,Saint-Jean-de-Verges
09,9100,Ariège,Saint-Jean-du-Falga
09,9500,Ariège,Saint-Julien-de-Gras-Capou
09,9800,Ariège,Saint-Lary
09,9190,Ariège,Saint-Lizier
09,9000,Ariège,Saint-Martin-de-Caralp
09,9100,Ariège,Saint-Martin-d'Oydes
09,9100,Ariège,Saint-Michel
09,9000,Ariège,Saint-Paul-de-Jarrat
09,9000,Ariège,Saint-Pierre-de-Rivière
09,9500,Ariège,Saint-Quentin-la-Tour
09,9700,Ariège,Saint-Quirc
09,9100,Ariège,Saint-Victor-Rouzaud
09,9210,Ariège,Saint-Ybars
09,9800,Ariège,Salsein
09,9400,Ariège,Saurat
09,9300,Ariège,Sautel
09,9700,Ariège,Saverdun
09,9110,Ariège,Savignac-les-Ormeaux
09,9120,Ariège,Ségura
09,9140,Ariège,Seix
09,9250,Ariège,Senconac
09,9190,Ariège,Lorp-Sentaraille
09,9800,Ariège,Sentein
09,9140,Ariège,Sentenac-d'Oust
09,9240,Ariège,Sentenac-de-Sérou
09,9000,Ariège,Serres-sur-Arget
09,9130,Ariège,Sieuras
09,9220,Ariège,Siguer
09,9310,Ariège,Aulos-Sinsat
09,9800,Ariège,Sor
09,9110,Ariège,Sorgeat
09,9140,Ariège,Soueix-Rogalle
09,9000,Ariège,Soula
09,9320,Ariège,Soulan
09,9400,Ariège,Surba
09,9240,Ariège,Suzan
09,9600,Ariège,Tabre
09,9400,Ariège,Tarascon-sur-Ariège
09,9160,Ariège,Taurignan-Castet
09,9190,Ariège,Taurignan-Vieux
09,9500,Ariège,Teilhet
09,9350,Ariège,Thouars-sur-Arize
09,9110,Ariège,Tignac
09,9100,Ariège,La Tour-du-Crieu
09,9230,Ariège,Tourtouse
09,9500,Ariège,Tourtrol
09,9700,Ariège,Trémoulet
09,9500,Ariège,Troye-d'Ariège
09,9250,Ariège,Unac
09,9100,Ariège,Unzent
09,9310,Ariège,Urs
09,9400,Ariège,Ussat
09,9140,Ariège,Ustou
09,9500,Ariège,Vals
09,9120,Ariège,Varilhes
09,9110,Ariège,Vaychis
09,9310,Ariège,Vèbre
09,9120,Ariège,Ventenac
09,9310,Ariège,Verdun
09,9000,Ariège,Vernajoul
09,9250,Ariège,Vernaux
09,9700,Ariège,Le Vernet
09,9340,Ariège,Verniolle
09,9220,Ariège,Val-de-Sos
09,9800,Ariège,Villeneuve
09,9300,Ariège,Villeneuve-d'Olmes
09,9130,Ariège,Villeneuve-du-Latou
09,9100,Ariège,Villeneuve-du-Paréage
09,9120,Ariège,Vira
09,9500,Ariège,Viviès
09,9130,Ariège,Sainte-Suzanne
10,10200,Aube,Ailleville
10,10160,Aube,Aix-Villemaur-Pâlis
10,10700,Aube,Allibaudières
10,10140,Aube,Amance
10,10700,Aube,Arcis-sur-Aube
10,10200,Aube,Arconville
10,10140,Aube,Argançon
10,10340,Aube,Arrelles
10,10330,Aube,Arrembécourt
10,10200,Aube,Arrentières
10,10200,Aube,Arsonval
10,10320,Aube,Assenay
10,10220,Aube,Assencières
10,10150,Aube,Aubeterre
10,10240,Aube,Aulnay
10,10130,Aube,Auxon
10,10220,Aube,Val-d'Auzon
10,10400,Aube,Avant-lès-Marcilly
10,10240,Aube,Avant-lès-Ramerupt
10,10340,Aube,Avirey-Lingey
10,10290,Aube,Avon-la-Pèze
10,10130,Aube,Avreuil
10,10340,Aube,Bagneux-la-Fosse
10,10330,Aube,Bailly-le-Franc
10,10330,Aube,Balignicourt
10,10210,Aube,Balnot-la-Grange
10,10110,Aube,Balnot-sur-Laignes
10,10600,Aube,Barberey-Saint-Sulpice
10,10400,Aube,Barbuise
10,10200,Aube,Baroville
10,10200,Aube,Bar-sur-Aube
10,10110,Aube,Bar-sur-Seine
10,10310,Aube,Bayel
10,10190,Aube,Bercenay-en-Othe
10,10290,Aube,Bercenay-le-Hayer
10,10200,Aube,Bergères
10,10130,Aube,Bernon
10,10110,Aube,Bertignolles
10,10160,Aube,Bérulle
10,10170,Aube,Bessy
10,10500,Aube,Bétignicourt
10,10140,Aube,Beurey
10,10500,Aube,Blaincourt-sur-Aube
10,10500,Aube,Blignicourt
10,10200,Aube,Bligny
10,10800,Aube,Les Bordes-Aumont
10,10140,Aube,Bossancourt
10,10320,Aube,Bouilly
10,10380,Aube,Boulages
10,10270,Aube,Bouranton
10,10290,Aube,Bourdenay
10,10110,Aube,Bourguignons
10,10220,Aube,Bouy-Luxembourg
10,10400,Aube,Bouy-sur-Orvin
10,10340,Aube,Bragelogne-Beauvoir
10,10500,Aube,Braux
10,10450,Aube,Bréviandes
10,10220,Aube,Brévonnes
10,10140,Aube,Briel-sur-Barse
10,10500,Aube,Brienne-la-Vieille
10,10500,Aube,Brienne-le-Château
10,10240,Aube,Brillecourt
10,10190,Aube,Bucey-en-Othe
10,10800,Aube,Buchères
10,10110,Aube,Buxeuil
10,10110,Aube,Buxières-sur-Arce
10,10110,Aube,Celles-sur-Ource
10,10110,Aube,Chacenay
10,10500,Aube,La Chaise
10,10500,Aube,Chalette-sur-Voire
10,10130,Aube,Chamoy
10,10700,Aube,Champfleury
10,10200,Aube,Champignol-lez-Mondeville
10,10700,Aube,Champigny-sur-Aube
10,10140,Aube,Champ-sur-Barse
10,10340,Aube,Channes
10,10210,Aube,Chaource
10,10600,Aube,La Chapelle-Saint-Luc
10,10700,Aube,Chapelle-Vallon
10,10260,Aube,Chappes
10,10150,Aube,Charmont-sous-Barbuise
10,10290,Aube,Charmoy
10,10380,Aube,Charny-le-Bachot
10,10210,Aube,Chaserey
10,10510,Aube,Châtres
10,10170,Aube,Chauchigny
10,10240,Aube,Chaudrey
10,10110,Aube,Chauffour-lès-Bailly
10,10500,Aube,Chaumesnil
10,10330,Aube,Chavanges
10,10700,Aube,Le Chêne
10,10190,Aube,Chennegy
10,10110,Aube,Chervey
10,10210,Aube,Chesley
10,10130,Aube,Chessy-les-Prés
10,10390,Aube,Clérey
10,10240,Aube,Coclois
10,10200,Aube,Colombé-la-Fosse
10,10200,Aube,Colombé-le-Sec
10,10800,Aube,Cormost
10,10500,Aube,Courcelles-sur-Voire
10,10400,Aube,Courceroy
10,10130,Aube,Coursan-en-Othe
10,10130,Aube,Courtaoult
10,10260,Aube,Courtenot
10,10270,Aube,Courteranges
10,10250,Aube,Courteron
10,10210,Aube,Coussegrey
10,10200,Aube,Couvignon
10,10100,Aube,Crancey
10,10150,Aube,Creney-près-Troyes
10,10320,Aube,Crésantignes
10,10500,Aube,Crespy-le-Neuf
10,10130,Aube,Les Croûtes
10,10360,Aube,Cunfin
10,10210,Aube,Cussangy
10,10240,Aube,Dampierre
10,10130,Aube,Davrey
10,10500,Aube,Dienville
10,10190,Aube,Dierrey-Saint-Julien
10,10190,Aube,Dierrey-Saint-Pierre
10,10200,Aube,Dolancourt
10,10240,Aube,Dommartin-le-Coq
10,10330,Aube,Donnement
10,10220,Aube,Dosches
10,10700,Aube,Dosnon
10,10170,Aube,Droupt-Saint-Basle
10,10170,Aube,Droupt-Sainte-Marie
10,10130,Aube,Eaux-Puiseaux
10,10350,Aube,Échemines
10,10200,Aube,Éclance
10,10110,Aube,Éguilly-sous-Bois
10,10200,Aube,Engente
10,10500,Aube,Épagne
10,10500,Aube,Épothémont
10,10130,Aube,Ervy-le-Châtel
10,10360,Aube,Essoyes
10,10190,Aube,Estissac
10,10210,Aube,Étourvy
10,10170,Aube,Étrelles-sur-Aube
10,10290,Aube,Faux-Villecerf
10,10290,Aube,Fay-lès-Marcilly
10,10320,Aube,Fays-la-Chapelle
10,10400,Aube,Ferreux-Quincey
10,10150,Aube,Feuges
10,10200,Aube,Fontaine
10,10280,Aube,Fontaine-les-Grès
10,10400,Aube,Fontaine-Mâcon
10,10400,Aube,Fontenay-de-Bossery
10,10360,Aube,Fontette
10,10190,Aube,Fontvannes
10,10100,Aube,La Fosse-Corduan
10,10260,Aube,Fouchères
10,10110,Aube,Fralignes
10,10200,Aube,Fravaux
10,10200,Aube,Fresnay
10,10270,Aube,Fresnoy-le-Château
10,10200,Aube,Fuligny
10,10100,Aube,Gélannes
10,10220,Aube,Géraudot
10,10170,Aube,Les Grandes-Chapelles
10,10700,Aube,Grandville
10,10210,Aube,Les Granges
10,10400,Aube,Gumery
10,10250,Aube,Gyé-sur-Seine
10,10500,Aube,Hampigny
10,10700,Aube,Herbisse
10,10800,Aube,Isle-Aumont
10,10240,Aube,Isle-Aubigny
10,10330,Aube,Jasseines
10,10200,Aube,Jaucourt
10,10320,Aube,Javernant
10,10140,Aube,Jessains
10,10320,Aube,Jeugny
10,10330,Aube,Joncreuil
10,10260,Aube,Jully-sur-Sarce
10,10310,Aube,Juvancourt
10,10140,Aube,Juvanzé
10,10500,Aube,Juzanvigny
10,10210,Aube,Lagesse
10,10120,Aube,Laines-aux-Bois
10,10110,Aube,Landreville
10,10210,Aube,Lantages
10,10500,Aube,Lassicourt
10,10270,Aube,Laubressel
10,10150,Aube,Lavau
10,10330,Aube,Lentilles
10,10500,Aube,Lesmont
10,10200,Aube,Lévigny
10,10700,Aube,Lhuître
10,10130,Aube,Lignières
10,10200,Aube,Lignol-le-Château
10,10320,Aube,Lirey
10,10110,Aube,Loches-sur-Ource
10,10140,Aube,La Loge-aux-Chèvres
10,10210,Aube,La Loge-Pomblin
10,10210,Aube,Les Loges-Margueron
10,10310,Aube,Longchamp-sur-Aujon
10,10320,Aube,Longeville-sur-Mogne
10,10140,Aube,Longpré-le-Sec
10,10240,Aube,Longsols
10,10170,Aube,Longueville-sur-Aube
10,10400,Aube,La Louptière-Thénard
10,10270,Aube,Lusigny-sur-Barse
10,10150,Aube,Luyères
10,10300,Aube,Macey
10,10320,Aube,Machy
10,10110,Aube,Magnant
10,10240,Aube,Magnicourt
10,10140,Aube,Magny-Fouchard
10,10230,Aube,Mailly-le-Camp
10,10140,Aube,Maison-des-Champs
10,10210,Aube,Maisons-lès-Chaource
10,10200,Aube,Maisons-lès-Soulaines
10,10510,Aube,Maizières-la-Grande-Paroisse
10,10500,Aube,Maizières-lès-Brienne
10,10160,Aube,Maraye-en-Othe
10,10290,Aube,Marcilly-le-Hayer
10,10350,Aube,Marigny-le-Châtel
10,10400,Aube,Marnay-sur-Seine
10,10110,Aube,Marolles-lès-Bailly
10,10130,Aube,Marolles-sous-Lignières
10,10500,Aube,Mathaux
10,10320,Aube,Maupas
10,10600,Aube,Mergey
10,10400,Aube,Le Mériot
10,10110,Aube,Merrey-sur-Arce
